taxi_id_a,taxi_id_b,first_met_at
20000051,20000514,2013-09-01 01:40:23
20000004,20000486,2013-09-01 01:40:47
20000142,20000611,2013-09-01 01:41:51
20000060,20000577,2013-09-01 01:44:07
20000351,20000359,2013-09-01 01:55:04
20000337,20000503,2013-09-01 02:20:26
20000171,20000376,2013-09-01 02:34:19
20000015,20000297,2013-09-01 02:34:26
20000344,20000520,2013-09-01 02:36:45
20000216,20000667,2013-09-01 02:43:08
20000285,20000541,2013-09-01 02:55:09
20000486,20000625,2013-09-01 03:07:31
20000252,20000269,2013-09-01 03:10:31
20000020,20000192,2013-09-01 03:12:05
20000477,20000520,2013-09-01 03:16:06
20000067,20000171,2013-09-01 03:23:37
20000008,20000020,2013-09-01 03:29:03
20000473,20000662,2013-09-01 03:29:58
20000006,20000601,2013-09-01 03:31:07
20000494,20000625,2013-09-01 03:31:48
20000492,20000589,2013-09-01 03:32:19
20000421,20000557,2013-09-01 03:34:39
20000067,20000249,2013-09-01 03:35:50
20000541,20000549,2013-09-01 03:37:44
20000231,20000364,2013-09-01 03:42:02
20000073,20000454,2013-09-01 04:01:18
20000601,20000687,2013-09-01 04:01:49
20000251,20000256,2013-09-01 04:08:13
20000321,20000572,2013-09-01 04:08:24
20000256,20000364,2013-09-01 04:16:03
20000436,20000548,2013-09-01 04:51:56
20000066,20000440,2013-09-01 05:03:39
20000066,20000304,2013-09-01 05:03:56
20000041,20000664,2013-09-01 05:21:26
20000123,20000450,2013-09-01 05:26:00
20000075,20000349,2013-09-01 05:36:37
20000331,20000621,2013-09-01 05:43:41
20000387,20000621,2013-09-01 05:43:41
20000089,20000286,2013-09-01 05:49:10
20000089,20000285,2013-09-01 05:50:26
20000005,20000619,2013-09-01 05:51:39
20000195,20000285,2013-09-01 05:52:57
20000171,20000199,2013-09-01 05:53:09
20000361,20000549,2013-09-01 06:11:03
20000391,20000667,2013-09-01 06:28:39
20000373,20000640,2013-09-01 06:30:30
20000167,20000517,2013-09-01 06:36:17
20000010,20000596,2013-09-01 07:04:13
20000465,20000667,2013-09-01 07:45:21
20000517,20000529,2013-09-01 07:49:37
20000239,20000476,2013-09-01 08:21:38
20000195,20000307,2013-09-01 08:28:46
20000279,20000540,2013-09-01 08:46:38
20000450,20000483,2013-09-01 09:13:56
20000360,20000611,2013-09-01 09:27:01
20000129,20000311,2013-09-01 09:28:22
20000004,20000482,2013-09-01 09:36:20
20000523,20000612,2013-09-01 10:29:39
20000126,20000186,2013-09-01 11:08:32
20000113,20000483,2013-09-01 11:46:59
20000359,20000612,2013-09-01 11:49:19
20000187,20000674,2013-09-01 11:59:01
20000482,20000616,2013-09-01 13:18:58
20000173,20000482,2013-09-01 13:22:10
20000173,20000616,2013-09-01 13:27:25
20000482,20000605,2013-09-01 13:31:59
20000243,20000470,2013-09-01 13:46:48
20000243,20000359,2013-09-01 13:46:53
20000345,20000616,2013-09-01 13:49:02
20000345,20000464,2013-09-01 13:49:45
20000084,20000272,2013-09-01 13:55:00
20000674,20000904,2013-09-01 14:24:59
20000101,20000343,2013-09-01 14:49:05
20000184,20000273,2013-09-01 14:58:58
20000188,20000226,2013-09-01 14:59:38
20000549,20000640,2013-09-01 15:04:07
20000036,20000267,2013-09-01 15:21:00
20000345,20000517,2013-09-01 15:36:58
20000083,20000188,2013-09-01 15:48:39
20000305,20000514,2013-09-01 16:02:16
20000012,20000081,2013-09-01 16:07:22
20000140,20000651,2013-09-01 16:27:11
20000311,20000653,2013-09-01 16:47:38
20000017,20000507,2013-09-01 16:54:34
20000604,20000900,2013-09-01 17:22:13
20000450,20000680,2013-09-01 17:40:48
20000026,20000271,2013-09-01 18:15:16
20000140,20000249,2013-09-01 18:16:24
20000051,20000607,2013-09-01 19:28:33
20000057,20000632,2013-09-01 20:40:34
20000136,20000435,2013-09-01 20:53:19
20000178,20000356,2013-09-01 20:55:30
20000388,20000518,2013-09-01 21:17:04
20000611,20000904,2013-09-01 21:55:06
20000005,20000612,2013-09-01 21:55:59
20000285,20000525,2013-09-01 23:42:58
20000005,20000560,2013-09-02 00:02:29
20000231,20000465,2013-09-02 00:04:51
20000325,20000565,2013-09-02 05:26:51
20000009,20000039,2013-09-02 06:26:08
20000562,20000588,2013-09-02 06:28:43
20000351,20000562,2013-09-02 06:29:43
20000206,20000432,2013-09-02 07:05:29
20000084,20000286,2013-09-02 07:34:39
20000271,20000383,2013-09-02 07:38:39
20000086,20000114,2013-09-02 07:45:12
20000001,20000904,2013-09-02 07:50:53
20000186,20000621,2013-09-02 08:05:13
20000174,20000621,2013-09-02 08:07:13
20000435,20000900,2013-09-02 08:15:13
20000163,20000546,2013-09-02 08:15:47
20000060,20000136,2013-09-02 08:16:51
20000477,20000653,2013-09-02 08:39:08
20000337,20000547,2013-09-02 08:40:20
20000123,20000506,2013-09-02 08:49:44
20000213,20000546,2013-09-02 08:50:59
20000163,20000486,2013-09-02 08:51:14
20000386,20000397,2013-09-02 08:51:28
20000027,20000506,2013-09-02 08:51:55
20000140,20000545,2013-09-02 08:51:56
20000159,20000545,2013-09-02 08:51:57
20000268,20000545,2013-09-02 08:55:42
20000213,20000543,2013-09-02 08:56:24
20000288,20000658,2013-09-02 08:58:49
20000454,20000540,2013-09-02 08:59:21
20000186,20000383,2013-09-02 09:05:27
20000484,20000595,2013-09-02 09:07:42
20000320,20000409,2013-09-02 09:09:12
20000058,20000207,2013-09-02 09:15:08
20000107,20000229,2013-09-02 09:16:57
20000409,20000477,2013-09-02 09:24:57
20000156,20000452,2013-09-02 09:26:20
20000077,20000454,2013-09-02 09:27:24
20000497,20000658,2013-09-02 09:45:48
20000017,20000224,2013-09-02 09:47:37
20000294,20000436,2013-09-02 09:47:41
20000011,20000100,2013-09-02 09:49:32
20000289,20000393,2013-09-02 09:56:28
20000058,20000086,2013-09-02 09:58:54
20000152,20000288,2013-09-02 10:11:18
20000018,20000038,2013-09-02 10:14:07
20000606,20000668,2013-09-02 10:16:20
20000086,20000136,2013-09-02 10:22:30
20000388,20000487,2013-09-02 10:27:29
20000027,20000595,2013-09-02 10:51:58
20000245,20000611,2013-09-02 10:58:43
20000426,20000685,2013-09-02 11:03:43
20000226,20000484,2013-09-02 11:48:56
20000041,20000345,2013-09-02 11:53:14
20000021,20000569,2013-09-02 11:56:59
20000280,20000450,2013-09-02 12:03:32
20000289,20000480,2013-09-02 12:24:48
20000113,20000329,2013-09-02 13:07:57
20000008,20000426,2013-09-02 13:20:12
20000523,20000687,2013-09-02 13:39:52
20000084,20000515,2013-09-02 13:48:09
20000345,20000468,2013-09-02 13:49:33
20000242,20000665,2013-09-02 13:51:10
20000345,20000658,2013-09-02 13:51:49
20000120,20000281,2013-09-02 13:53:38
20000424,20000561,2013-09-02 13:53:49
20000120,20000424,2013-09-02 13:54:36
20000085,20000160,2013-09-02 13:57:09
20000085,20000128,2013-09-02 14:02:09
20000057,20000663,2013-09-02 14:03:48
20000372,20000902,2013-09-02 14:12:51
20000360,20000600,2013-09-02 14:18:15
20000040,20000356,2013-09-02 14:19:24
20000184,20000216,2013-09-02 14:22:28
20000184,20000606,2013-09-02 14:24:11
20000499,20000516,2013-09-02 14:24:56
20000196,20000224,2013-09-02 14:25:40
20000514,20000606,2013-09-02 14:28:11
20000356,20000595,2013-09-02 14:29:44
20000325,20000334,2013-09-02 14:33:58
20000242,20000268,2013-09-02 14:41:52
20000105,20000268,2013-09-02 14:42:53
20000186,20000527,2013-09-02 14:46:53
20000497,20000605,2013-09-02 14:51:20
20000129,20000239,2013-09-02 14:55:56
20000261,20000446,2013-09-02 15:05:47
20000261,20000410,2013-09-02 15:27:51
20000529,20000578,2013-09-02 15:29:44
20000054,20000391,2013-09-02 15:47:42
20000054,20000476,2013-09-02 15:47:44
20000058,20000492,2013-09-02 15:48:54
20000057,20000118,2013-09-02 15:50:27
20000002,20000448,2013-09-02 15:55:04
20000426,20000497,2013-09-02 16:07:15
20000076,20000527,2013-09-02 16:12:43
20000364,20000602,2013-09-02 16:12:56
20000309,20000619,2013-09-02 16:35:32
20000192,20000434,2013-09-02 16:41:34
20000588,20000671,2013-09-02 16:45:21
20000388,20000527,2013-09-02 16:52:10
20000187,20000392,2013-09-02 16:53:18
20000054,20000163,2013-09-02 16:58:59
20000042,20000258,2013-09-02 17:04:18
20000311,20000562,2013-09-02 17:04:49
20000268,20000307,2013-09-02 17:12:40
20000307,20000667,2013-09-02 17:21:14
20000180,20000435,2013-09-02 17:24:56
20000142,20000487,2013-09-02 17:39:29
20000050,20000256,2013-09-02 17:59:09
20000041,20000517,2013-09-02 18:00:20
20000146,20000516,2013-09-02 18:06:35
20000361,20000903,2013-09-02 18:14:46
20000109,20000435,2013-09-02 18:14:52
20000092,20000215,2013-09-02 18:17:39
20000361,20000651,2013-09-02 18:27:16
20000372,20000518,2013-09-02 18:51:53
20000002,20000686,2013-09-02 18:58:50
20000295,20000596,2013-09-02 19:23:43
20000007,20000308,2013-09-02 19:32:16
20000160,20000626,2013-09-02 19:53:50
20000054,20000436,2013-09-02 20:13:27
20000128,20000496,2013-09-02 20:25:59
20000324,20000688,2013-09-02 20:42:02
20000161,20000233,2013-09-02 20:44:23
20000010,20000324,2013-09-02 20:47:05
20000111,20000199,2013-09-02 20:52:54
20000031,20000570,2013-09-02 21:19:42
20000395,20000684,2013-09-02 21:53:14
20000161,20000601,2013-09-02 22:24:11
20000006,20000105,2013-09-02 22:56:39
20000167,20000600,2013-09-03 04:04:45
20000128,20000542,2013-09-03 06:41:11
20000606,20000608,2013-09-03 06:49:11
20000190,20000364,2013-09-03 06:49:12
20000393,20000903,2013-09-03 06:58:40
20000326,20000429,2013-09-03 07:27:19
20000068,20000080,2013-09-03 07:32:50
20000044,20000451,2013-09-03 08:05:32
20000486,20000578,2013-09-03 08:18:17
20000330,20000476,2013-09-03 08:19:07
20000408,20000523,2013-09-03 08:19:58
20000222,20000308,2013-09-03 08:24:35
20000038,20000077,2013-09-03 08:35:48
20000198,20000247,2013-09-03 08:40:02
20000004,20000508,2013-09-03 08:43:13
20000249,20000326,2013-09-03 08:45:01
20000167,20000373,2013-09-03 08:52:35
20000319,20000557,2013-09-03 08:52:42
20000315,20000611,2013-09-03 08:53:08
20000109,20000513,2013-09-03 08:54:59
20000151,20000207,2013-09-03 08:56:27
20000027,20000695,2013-09-03 09:03:59
20000353,20000408,2013-09-03 09:08:31
20000245,20000476,2013-09-03 09:17:09
20000138,20000341,2013-09-03 09:18:18
20000195,20000341,2013-09-03 09:20:44
20000331,20000596,2013-09-03 09:37:46
20000230,20000260,2013-09-03 09:38:14
20000487,20000591,2013-09-03 09:40:41
20000004,20000018,2013-09-03 09:48:56
20000012,20000901,2013-09-03 09:59:07
20000255,20000565,2013-09-03 11:53:14
20000373,20000515,2013-09-03 11:54:24
20000085,20000361,2013-09-03 11:57:11
20000144,20000486,2013-09-03 12:30:19
20000229,20000450,2013-09-03 12:33:31
20000020,20000163,2013-09-03 12:51:56
20000152,20000247,2013-09-03 12:54:52
20000128,20000239,2013-09-03 12:55:26
20000363,20000464,2013-09-03 13:19:05
20000431,20000569,2013-09-03 13:33:56
20000343,20000557,2013-09-03 13:45:18
20000356,20000680,2013-09-03 13:50:27
20000114,20000578,2013-09-03 13:52:51
20000114,20000589,2013-09-03 13:53:16
20000640,20000680,2013-09-03 13:57:07
20000289,20000616,2013-09-03 13:59:28
20000514,20000678,2013-09-03 13:59:44
20000303,20000632,2013-09-03 14:02:04
20000018,20000109,2013-09-03 14:02:22
20000093,20000426,2013-09-03 14:03:27
20000116,20000281,2013-09-03 14:03:48
20000271,20000672,2013-09-03 14:12:21
20000188,20000205,2013-09-03 14:22:47
20000057,20000391,2013-09-03 14:23:39
20000129,20000468,2013-09-03 14:28:26
20000492,20000499,2013-09-03 14:30:41
20000319,20000484,2013-09-03 14:33:24
20000251,20000547,2013-09-03 14:39:51
20000002,20000494,2013-09-03 14:56:15
20000305,20000360,2013-09-03 15:10:25
20000224,20000571,2013-09-03 15:21:29
20000434,20000545,2013-09-03 15:23:16
20000073,20000158,2013-09-03 15:36:59
20000230,20000680,2013-09-03 15:39:50
20000032,20000271,2013-09-03 15:42:48
20000105,20000431,2013-09-03 15:56:24
20000543,20000596,2013-09-03 15:59:47
20000492,20000562,2013-09-03 16:07:24
20000250,20000388,2013-09-03 16:09:54
20000328,20000455,2013-09-03 16:10:21
20000142,20000242,2013-09-03 16:11:02
20000376,20000451,2013-09-03 16:15:49
20000128,20000684,2013-09-03 16:18:12
20000596,20000626,2013-09-03 16:22:35
20000314,20000506,2013-09-03 16:54:18
20000353,20000435,2013-09-03 16:55:27
20000261,20000633,2013-09-03 17:02:52
20000356,20000487,2013-09-03 17:10:48
20000446,20000449,2013-09-03 17:24:36
20000450,20000453,2013-09-03 17:46:56
20000571,20000594,2013-09-03 17:47:38
20000426,20000571,2013-09-03 17:49:34
20000120,20000360,2013-09-03 18:49:43
20000315,20000327,2013-09-03 19:04:27
20000561,20000674,2013-09-03 19:52:40
20000080,20000395,2013-09-03 19:56:51
20000129,20000496,2013-09-03 20:04:25
20000207,20000560,2013-09-03 20:31:56
20000310,20000697,2013-09-03 20:39:51
20000589,20000601,2013-09-03 20:49:37
20000011,20000140,2013-09-03 20:52:47
20000201,20000328,2013-09-03 20:56:27
20000333,20000351,2013-09-03 21:01:18
20000624,20000667,2013-09-03 22:15:54
20000256,20000370,2013-09-03 22:31:25
20000015,20000678,2013-09-03 23:43:16
20000037,20000388,2013-09-04 00:48:13
20000600,20000672,2013-09-04 00:56:49
20000596,20000664,2013-09-04 01:29:53
20000199,20000435,2013-09-04 03:24:36
20000569,20000595,2013-09-04 04:08:02
20000007,20000247,2013-09-04 05:28:22
20000154,20000201,2013-09-04 06:17:01
20000305,20000353,2013-09-04 06:40:50
20000084,20000305,2013-09-04 06:42:50
20000084,20000353,2013-09-04 06:43:22
20000331,20000904,2013-09-04 06:52:45
20000596,20000680,2013-09-04 07:51:05
20000190,20000680,2013-09-04 07:51:20
20000361,20000496,2013-09-04 07:51:29
20000195,20000360,2013-09-04 07:57:15
20000618,20000653,2013-09-04 08:05:20
20000077,20000440,2013-09-04 08:05:23
20000361,20000904,2013-09-04 08:18:47
20000184,20000249,2013-09-04 08:44:00
20000534,20000588,2013-09-04 08:45:54
20000085,20000440,2013-09-04 08:49:16
20000048,20000397,2013-09-04 08:53:49
20000113,20000668,2013-09-04 08:56:26
20000038,20000574,2013-09-04 08:58:41
20000574,20000595,2013-09-04 09:00:10
20000216,20000430,2013-09-04 09:03:40
20000042,20000099,2013-09-04 09:06:02
20000325,20000494,2013-09-04 09:33:06
20000261,20000361,2013-09-04 09:39:38
20000098,20000499,2013-09-04 09:41:45
20000288,20000443,2013-09-04 09:44:34
20000012,20000303,2013-09-04 09:52:12
20000557,20000607,2013-09-04 09:52:32
20000049,20000152,2013-09-04 09:52:48
20000589,20000658,2013-09-04 09:54:37
20000159,20000648,2013-09-04 09:56:16
20000254,20000658,2013-09-04 09:56:22
20000159,20000254,2013-09-04 09:56:50
20000018,20000606,2013-09-04 10:11:03
20000040,20000153,2013-09-04 10:22:46
20000116,20000662,2013-09-04 10:43:50
20000205,20000488,2013-09-04 10:45:23
20000031,20000436,2013-09-04 10:48:01
20000343,20000388,2013-09-04 11:28:05
20000383,20000680,2013-09-04 11:34:21
20000476,20000578,2013-09-04 11:43:30
20000173,20000546,2013-09-04 11:55:00
20000658,20000674,2013-09-04 11:59:54
20000027,20000131,2013-09-04 12:00:06
20000257,20000517,2013-09-04 12:54:51
20000197,20000247,2013-09-04 13:10:00
20000173,20000361,2013-09-04 13:21:44
20000113,20000196,2013-09-04 13:29:02
20000389,20000515,2013-09-04 13:40:29
20000001,20000515,2013-09-04 13:40:43
20000142,20000247,2013-09-04 13:43:23
20000578,20000648,2013-09-04 13:46:42
20000651,20000658,2013-09-04 13:54:28
20000268,20000271,2013-09-04 14:03:35
20000021,20000503,2013-09-04 14:10:58
20000153,20000542,2013-09-04 14:11:13
20000166,20000518,2013-09-04 14:12:04
20000180,20000487,2013-09-04 14:16:05
20000171,20000562,2013-09-04 14:39:41
20000285,20000327,2013-09-04 14:41:45
20000160,20000640,2013-09-04 14:52:55
20000004,20000664,2013-09-04 14:55:34
20000257,20000900,2013-09-04 15:06:49
20000142,20000281,2013-09-04 15:08:18
20000009,20000142,2013-09-04 15:13:31
20000142,20000483,2013-09-04 15:15:59
20000364,20000403,2013-09-04 15:19:31
20000142,20000201,2013-09-04 15:23:18
20000345,20000578,2013-09-04 15:55:13
20000372,20000524,2013-09-04 16:03:41
20000600,20000674,2013-09-04 16:13:47
20000451,20000672,2013-09-04 16:15:29
20000207,20000596,2013-09-04 16:15:31
20000002,20000187,2013-09-04 16:20:41
20000327,20000591,2013-09-04 16:32:36
20000342,20000476,2013-09-04 16:40:10
20000255,20000900,2013-09-04 16:44:31
20000053,20000295,2013-09-04 16:54:28
20000008,20000624,2013-09-04 17:02:46
20000076,20000084,2013-09-04 17:04:45
20000233,20000535,2013-09-04 17:07:05
20000074,20000409,2013-09-04 17:11:49
20000154,20000687,2013-09-04 17:16:29
20000108,20000435,2013-09-04 17:17:32
20000099,20000188,2013-09-04 17:40:09
20000206,20000604,2013-09-04 17:47:09
20000206,20000207,2013-09-04 17:48:07
20000360,20000604,2013-09-04 17:49:39
20000648,20000686,2013-09-04 17:54:39
20000024,20000542,2013-09-04 17:55:36
20000054,20000633,2013-09-04 17:56:54
20000092,20000295,2013-09-04 17:58:43
20000184,20000310,2013-09-04 18:05:43
20000009,20000074,2013-09-04 18:22:56
20000042,20000509,2013-09-04 18:37:19
20000108,20000372,2013-09-04 18:37:32
20000213,20000492,2013-09-04 18:40:21
20000280,20000297,2013-09-04 18:44:43
20000095,20000320,2013-09-04 19:05:29
20000008,20000128,2013-09-04 19:10:01
20000004,20000684,2013-09-04 21:05:32
20000364,20000514,2013-09-04 21:43:36
20000167,20000347,2013-09-04 22:11:21
20000004,20000451,2013-09-04 22:15:18
20000351,20000473,2013-09-04 22:17:28
20000446,20000617,2013-09-04 23:01:52
20000067,20000309,2013-09-04 23:44:36
20000197,20000481,2013-09-04 23:54:19
20000201,20000483,2013-09-05 00:55:42
20000120,20000446,2013-09-05 01:41:46
20000476,20000542,2013-09-05 01:54:51
20000108,20000600,2013-09-05 02:39:42
20000263,20000529,2013-09-05 03:21:43
20000370,20000376,2013-09-05 03:40:08
20000328,20000370,2013-09-05 03:50:39
20000328,20000376,2013-09-05 03:51:08
20000361,20000562,2013-09-05 06:31:13
20000276,20000571,2013-09-05 07:00:57
20000136,20000138,2013-09-05 07:16:53
20000542,20000560,2013-09-05 07:34:33
20000440,20000515,2013-09-05 07:43:49
20000076,20000346,2013-09-05 07:47:49
20000359,20000540,2013-09-05 08:03:06
20000256,20000391,2013-09-05 08:04:35
20000353,20000406,2013-09-05 08:16:14
20000356,20000625,2013-09-05 08:17:03
20000054,20000187,2013-09-05 08:44:30
20000114,20000608,2013-09-05 08:44:31
20000041,20000308,2013-09-05 08:45:35
20000353,20000429,2013-09-05 08:54:38
20000561,20000626,2013-09-05 08:55:34
20000409,20000484,2013-09-05 08:56:06
20000261,20000353,2013-09-05 08:57:23
20000346,20000626,2013-09-05 08:57:39
20000625,20000687,2013-09-05 09:32:02
20000011,20000188,2013-09-05 09:36:39
20000361,20000588,2013-09-05 09:42:33
20000092,20000380,2013-09-05 09:46:50
20000308,20000681,2013-09-05 09:55:32
20000345,20000623,2013-09-05 09:57:59
20000239,20000695,2013-09-05 10:00:33
20000192,20000246,2013-09-05 10:30:11
20000311,20000571,2013-09-05 10:34:40
20000114,20000229,2013-09-05 10:48:17
20000173,20000687,2013-09-05 11:03:30
20000577,20000901,2013-09-05 11:13:08
20000446,20000901,2013-09-05 11:32:38
20000142,20000571,2013-09-05 11:33:43
20000562,20000608,2013-09-05 11:40:06
20000268,20000470,2013-09-05 11:49:25
20000179,20000443,2013-09-05 11:50:24
20000037,20000345,2013-09-05 12:20:57
20000142,20000686,2013-09-05 12:49:07
20000308,20000453,2013-09-05 12:52:04
20000128,20000216,2013-09-05 12:56:10
20000048,20000341,2013-09-05 13:10:24
20000021,20000513,2013-09-05 13:33:11
20000363,20000565,2013-09-05 13:50:47
20000571,20000678,2013-09-05 13:52:55
20000503,20000571,2013-09-05 13:53:56
20000093,20000697,2013-09-05 13:57:09
20000008,20000261,2013-09-05 13:59:34
